,event_id,investigation_type,accident_number,event_date,location,country,latitude,longitude,airport_code,airport_name,injury_severity,aircraft_damage,aircraft_category,registration_number,make,model,amateur_built,number_of_engines,engine_type,far_description,schedule,purpose_of_flight,air_carrier,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,publication_date,total_injuries
3151,20020917X04225,Incident,ANC83IA010,1982-11-01,"BARROW, AK",United States,,,,,Incident,Minor,Airplane,N50DA,short,SC7 SERIES 3,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,Unknown,Cape Smythe Air Service Inc.,0.0,0.0,1.0,2.0,VMC,Approach,Probable Cause,01-11-1983,1.0
3154,20020917X04355,Accident,ATL83LA022,1982-11-01,"WINSTON-SALEM, NC",United States,,,INT,SMITH-REYNOLDS,Non-Fatal,Substantial,Airplane,N711GD,beech,B90,No,2.0,Turbo Prop,Part 91: General Aviation,,Ferry,,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,01-11-1983,0.0
3158,20020917X04699,Accident,FTW83LA033,1982-11-02,"AUSTIN, TX",United States,,,,,Non-Fatal,Unknown,Airplane,N55SW,boeing,737-200,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,S.w. Airlines Inc.,0.0,1.0,0.0,67.0,VMC,Climb,Probable Cause,02-11-1983,1.0
3180,20020917X04855,Accident,LAX83LA026,1982-11-05,"SAN FRANCISCO, CA",United States,,,SFO,SAN FRANCISCO INTERN.,Non-Fatal,Substantial,Airplane,N65SA,swearingen,SA-226TC,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Nevada National Leasing Co.,0.0,0.0,2.0,2.0,VMC,Takeoff,Probable Cause,05-11-1983,2.0
3183,20020917X04299,Accident,ATL83FA025A,1982-11-06,"ELIZABETH CITY, NC",United States,,,ECG,,Non-Fatal,Minor,Airplane,N47MJ,gates,25,No,2.0,Turbo Jet,Unknown,UNK,Unknown,,0.0,0.0,0.0,11.0,VMC,Cruise,Probable Cause,06-11-1983,0.0
3195,20020917X04299,Accident,ATL83FA025B,1982-11-06,"ELIZABETH CITY, NC",United States,,,ECG,,Non-Fatal,Substantial,Airplane,N13MJ,gates,24D,No,2.0,Turbo Jet,Unknown,UNK,Unknown,,0.0,0.0,0.0,11.0,VMC,Cruise,Probable Cause,06-11-1983,0.0
3232,20020917X04563,Accident,DEN83LA017,1982-11-11,"ENGLEWOOD, CO",United States,,,APA,ARAPAHOE COUNTY,Non-Fatal,Substantial,Airplane,N274MA,mitsubishi,MU-2B-60,No,2.0,Turbo Prop,Part 91: General Aviation,,Unknown,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,11-11-1983,0.0
3237,20020917X04973,Accident,MKC83FA019,1982-11-12,"WICHITA, KS",United States,,,ICT,MID CONTINENT,Non-Fatal,Substantial,Airplane,N2627U,cessna,501,No,2.0,Turbo Jet,Part 91: General Aviation,,Unknown,,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,12-11-1983,0.0
3272,20020917X04492,Accident,DCA83AA005,1982-11-18,"MOUNTAIN VIEW, MO",United States,,,,MOUTAIN VIEW AIRPORT,Fatal(3),Destroyed,Airplane,N2CA,cessna,551,No,2.0,Turbo Fan,Part 91: General Aviation,,Business,,3.0,0.0,0.0,0.0,IMC,Takeoff,Probable Cause,18-11-1983,3.0
3295,20020917X04302,Accident,ATL83FA039,1982-11-20,"ATLANTA, GA",United States,,,ATL,HARTSFIELD INTL,Non-Fatal,Destroyed,Airplane,N5058E,aero,680W,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,Unknown,Astro Wings Airlines,0.0,2.0,0.0,0.0,IMC,Cruise,Probable Cause,20-11-1983,2.0
3371,20020917X05097,Accident,NYC83LA036,1982-11-30,"NEW HAVEN, CT",United States,,,HVN,NEW HAVEN,Non-Fatal,Substantial,Airplane,N141PM,fokker,F-27-100,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Pilgrim Airlines,0.0,0.0,0.0,20.0,VMC,Taxi,Probable Cause,30-11-1983,0.0
3372,20020917X05142,Incident,SEA83IA027,1982-12-01,"BOISE, ID",United States,,,BOI,GOWEN FIELD,Incident,Unknown,Airplane,N785NC,mcdonnell,DC-9-51,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,"Republic Airlines, Inc.",0.0,0.0,0.0,22.0,VMC,Descent,Probable Cause,01-12-1983,0.0
3397,20020917X04339,Incident,ATL83IA050,1982-12-05,"WINSTON-SALEM, NC",United States,,,INT,SMITH REYNOLDS,Incident,Minor,Airplane,N798N,boeing,737-201,No,2.0,Turbo Fan,Part 91: General Aviation,,Unknown,,0.0,0.0,0.0,5.0,VMC,Approach,Probable Cause,05-12-1983,0.0
3414,20020917X04528,Accident,DEN83AA032,1982-12-07,"PUEBLO, CO",United States,,,,,Fatal(2),Destroyed,Airplane,N30093,swearingen,SA-227AC,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Pioneer Airlines,2.0,0.0,0.0,0.0,IMC,Descent,Probable Cause,07-12-1983,2.0
3415,20020917X04341,Incident,ATL83IA054,1982-12-07,"CHAMBLEE, GA",United States,,,PDK,DEKALB-PEACHTREE,Incident,Minor,Airplane,N153TG,gulfstream,G-159,No,2.0,Turbo Prop,Part 121: Air Carrier,NSCH,Unknown,Orion Airlines,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,07-12-1983,0.0
3416,20020917X04832,Accident,LAX83FVM04,1982-12-07,"SAN FRANCISCO, CA",United States,,,SFO,SAN FRANCISCO INTL.,Non-Fatal,Substantial,Airplane,N4273X,swearingen,SA226-T,No,2.0,Turbo Prop,Part 91: General Aviation,,Executive/corporate,,0.0,0.0,0.0,5.0,VMC,Landing,Probable Cause,07-12-1983,0.0
3417,20020917X04494,Accident,DCA83AA009,1982-12-07,"CHANTILLY, VA",United States,,,IAD,DULLES INTL,Non-Fatal,Substantial,Airplane,N126AV,swearingen,SA-226TC,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,"Flt America, Inc",0.0,0.0,0.0,6.0,VMC,Landing,Probable Cause,07-12-1983,0.0
3425,20020917X04835,Incident,LAX83IA056,1982-12-09,"NEAR PALM SPRIN, CA",United States,,,,,Incident,Minor,Airplane,N1218V,cessna,551,No,2.0,Turbo Jet,Part 91: General Aviation,,Business,,0.0,0.0,0.0,1.0,IMC,Climb,Probable Cause,09-12-1983,0.0
3427,20020917X04570,Accident,DEN83LA026,1982-12-09,"DENVER, CO",United States,,,,STAPELTON INTERNATIONAL,Non-Fatal,Unknown,Airplane,N7346F,boeing,737-291,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,"Frontier Airlines, Inc.",0.0,0.0,0.0,57.0,VMC,Taxi,Probable Cause,09-12-1983,0.0
3434,20020917X04436,Incident,CHI83IA054,1982-12-10,"OVER FARGO, ND",United States,,,,,Incident,Minor,Airplane,N1500E,gates,35A,No,2.0,Turbo Fan,Part 91: General Aviation,,Executive/corporate,,0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,10-12-1983,0.0
3458,20020917X04989,Incident,MKC83IA036,1982-12-13,"CHESTERFIELD, MO",United States,,,SUS,SPIRIT OF ST. LOUIS,Incident,Minor,Airplane,N6338T,beech,B200,No,2.0,Turbo Prop,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,13-12-1983,0.0
3459,20020917X04988,Incident,MKC83IA035,1982-12-13,"WICHITA, KS",United States,,,,,Incident,Minor,Airplane,N85BH,beech,100,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Ozark Skyways, Inc.",0.0,0.0,0.0,10.0,VMC,Cruise,Probable Cause,13-12-1983,0.0
3468,20020917X04375,Accident,ATL83LA064,1982-12-14,"COLUMBIA, SC",United States,,,CAE,COLUMBIA METRO,Non-Fatal,Substantial,Airplane,N522MA,mitsubishi,MU-2,No,2.0,Turbo Prop,Part 91: General Aviation,,Business,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,14-12-1983,0.0
3473,20020917X04478,Accident,CHI83LA051,1982-12-15,"MUSKEGON, MI",United States,,,MK6,MUSKEGON,Non-Fatal,Substantial,Airplane,N45EV,mitsubishi,MU-2B-20,No,2.0,Turbo Prop,Part 91: General Aviation,,Business,,0.0,0.0,1.0,4.0,VMC,Maneuvering,Probable Cause,15-12-1983,1.0
3474,20020917X04310,Accident,ATL83FA063,1982-12-15,"LOUISVILLE, KY",United States,,,,BOWMAN FIELD,Non-Fatal,Substantial,Airplane,N5589S,mitsubishi,MU-2B,No,2.0,Turbo Prop,Part 91: General Aviation,,Personal,,0.0,2.0,3.0,0.0,VMC,Takeoff,Probable Cause,15-12-1983,5.0
3489,20020917X04437,Incident,CHI83IA063,1982-12-18,"PELLSTON, MI",United States,,,PLN,EMMET COUNTY AIRPORT,Incident,Unknown,Airplane,N9344,douglas,DC9-30,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,"Republic Airlines, Inc.",0.0,0.0,0.0,51.0,IMC,Landing,Probable Cause,18-12-1983,0.0
3505,20020917X04577,Accident,DEN83LA036,1982-12-20,"GILLETTE, WY",United States,,,GCC,GILLETTE CAMPBELLL COUNTY,Non-Fatal,Substantial,Airplane,N2671V,swearingen,SA-227AC,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Pioneer Airlines,0.0,0.0,0.0,5.0,VMC,Takeoff,Probable Cause,20-12-1983,0.0
3513,20020917X05143,Incident,SEA83IA034,1982-12-22,"KLAMATH FALLS, OR",United States,,,,KINGSLEY FIELD,Incident,Minor,Airplane,N5475M,swearingen,SA-226TC,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Gatx Third Aircraft Corp.,0.0,0.0,0.0,11.0,IMC,Takeoff,Probable Cause,22-12-1983,0.0
3550,20020917X04343,Incident,ATL83IA085,1982-12-28,"WASHINGTON, DC",United States,,,,WASHINGTON NATIONAL,Incident,Unknown,Airplane,N752N,boeing,737-222,No,2.0,Turbo Jet,Part 121: Air Carrier,SCHD,Unknown,Piedmont Airport,0.0,0.0,0.0,73.0,VMC,Approach,Probable Cause,28-12-1983,0.0
4255,20001214X42672,Accident,FTW83LA177,1983-04-02,"MCKINNEY, TX",United States,,,TX05,AERO COUNTRY,Fatal(1),Unknown,Airplane,N927BA,de,DHC-6,No,2.0,Turbo Prop,Part 91: General Aviation,,Skydiving,,1.0,0.0,0.0,4.0,VMC,Standing,Probable Cause,17-10-2016,1.0
6596,20001214X44944,Accident,NYC84LA015,1983-10-28,"MIDDLETOWN, PA",United States,,,,,Fatal(1),Unknown,Airplane,N26288,short,SD3-30,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,,1.0,0.0,0.0,29.0,VMC,Climb,Probable Cause,09-12-2011,1.0
7627,20001214X38957,Accident,ATL84LA120,1984-03-14,"MYRTLE BEACH, SC",United States,,,CRE,GRAND STRAND,Non-Fatal,Substantial,Airplane,N7994R,beech,99,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Mountain Air Cargo, Inc.",0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,24-09-2018,0.0
10014,20001214X41363,Incident,FTW85IA028,1984-10-26,"TULSA, OK",United States,,,TUL,TULSA INTL',Incident,Minor,Airplane,N511SS,swearingen,SA226TC,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Scheduled Skyways,0.0,0.0,0.0,9.0,IMC,Cruise,Probable Cause,05-06-2019,0.0
12529,20001214X37356,Incident,ATL85IA251,1985-08-16,"HILTON HEAD, SC",United States,,,49J,HILTON HEAD,Incident,Substantial,Airplane,N2624D,cessna,441,No,2.0,Turbo Prop,Part 91: General Aviation,,Business,,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,26-07-2011,0.0
14620,20001213X33489,Incident,BFO86IA031B,1986-05-30,"CALVERTON, NY",United States,,,,,Incident,Unknown,Airplane,USN,grumman,F-14A,No,2.0,Turbo Jet,Part 91: General Aviation,,Public Aircraft,,0.0,0.0,0.0,69.0,VMC,Descent,Probable Cause,09-10-2018,0.0
14621,20001213X33489,Incident,BFO86IA031A,1986-05-30,"CALVERTON, NY",United States,,,,,Incident,Unknown,Airplane,N1310T,douglas,DC-9-31,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,,0.0,0.0,0.0,69.0,VMC,Descent,Probable Cause,09-10-2018,0.0
16429,20001213X30060,Accident,DCA87MA018A,1987-01-15,"KEARNS, UT",United States,,,,,Fatal(10),Destroyed,Airplane,N163SW,swearingen,SA-226TC,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Sky West Airlines Inc. (dba: Sky West Airlines/western Expr),10.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,10-07-2019,10.0
19755,20001213X25425,Accident,CHI88FA091,1988-04-05,"ST. PAUL, MN",United States,,,,,Non-Fatal,Substantial,Airplane,N181LL,beech,B90,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,Unknown,,0.0,0.0,0.0,5.0,IMC,Cruise,Probable Cause,02-05-2011,0.0
19823,20001213X25535,Accident,MIA88WA161,1988-04-16,"San Jose, Costa Rica",Costa Rica,,,,,Non-Fatal,Unknown,Airplane,N510EA,boeing,757-225,No,2.0,Unknown,Part 121: Air Carrier,SCHD,,,0.0,1.0,0.0,192.0,UNK,Unknown,Foreign,06-02-1995,1.0
24917,20001212X22846,Accident,ATL90FA095A,1990-04-09,"GADSDEN, AL",United States,,,,,Fatal(2),Substantial,Airplane,N217AS,embraer,EMB-120,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Atlantic Southeast,2.0,0.0,0.0,7.0,VMC,Cruise,Probable Cause,17-11-2009,2.0
24962,20001212X22966,Accident,MIA90FA105,1990-04-16,"FORT LAUDERDALE, FL",United States,,,FLL,FT LAUDERDALE,Non-Fatal,Substantial,Airplane,N64CZ,embraer,EMB-110,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Comair,0.0,0.0,0.0,8.0,VMC,Taxi,Probable Cause,17-11-2009,0.0
25063,20001212X22890,Accident,DCA90WA430,1990-04-30,"MOOSONEE, Canada",Canada,,,,MOOSONEE APT.,Fatal(1),Destroyed,Airplane,,beech,C99 AIRLINER,No,2.0,Unknown,Part 129: Foreign,SCHD,Unknown,,1.0,3.0,0.0,0.0,UNK,Unknown,Foreign,02-06-1998,4.0
29243,20001212X18531,Accident,ANC92FA083,1991-12-13,"NINILCHIK, AK",United States,,,,,Fatal(1),Destroyed,Airplane,N307SC,piper,"PA-31T3, T1040",No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,,"Southcentral Air, Inc.",1.0,0.0,0.0,0.0,IMC,Cruise,Probable Cause,09-12-2011,1.0
29705,20001211X14270,Accident,DCA92MA025,1992-03-22,"FLUSHING, NY",United States,,,LGA,LAGUARDIA,Fatal(27),Destroyed,Airplane,N485US,fokker,28-4000,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,"Usair, Inc.",27.0,9.0,12.0,3.0,IMC,Takeoff,Probable Cause,14-02-2018,48.0
29873,20001211X14468,Accident,LAX92MA183,1992-04-22,"PERRIS, CA",United States,,,L65,PERRIS VALLEY,Fatal(16),Destroyed,Airplane,N141PV,de,DHC-6-200,No,2.0,Turbo Prop,Part 91: General Aviation,,Skydiving,,16.0,6.0,0.0,0.0,VMC,Takeoff,Probable Cause,17-10-2016,22.0
36398,20001207X03162,Accident,MIA95LA086B,1995-03-12,SAN JUAN,Puerto Rico,,,SJU,LUIS MUNOZ MARIN INTL.,Non-Fatal,Substantial,Airplane,N376MQ,short,SD3-60,No,2.0,Turbo Prop,Part 121: Air Carrier,SCHD,Unknown,Executive Airlines Inc. (dba: American Eagle),0.0,0.0,0.0,339.0,VMC,Taxi,Probable Cause,14-02-2018,0.0
36654,20001207X03360,Accident,MIA95WA120,1995-04-26,"WALKERS CAY, Bahamas",Bahamas,,,,,Non-Fatal,Destroyed,Airplane,N7RC,cessna,550,Yes,2.0,Turbo Fan,Part 91: General Aviation,,Personal,,0.0,0.0,5.0,0.0,VMC,Unknown,Foreign,,5.0
36704,20001207X03480,Accident,FTW95WA227,1995-05-06,"SOTO CANO, HONDURAS",Honduras,,,MHSL,COMAYAGUA,Non-Fatal,Substantial,Airplane,N26496,cessna,550,No,2.0,Turbo Fan,"Non-U.S., Non-Commercial",,Public Aircraft,,0.0,0.0,0.0,3.0,VMC,Takeoff,Foreign,01-03-2012,0.0
36769,20001207X03526,Incident,NYC95IA114B,1995-05-19,"NEWARK, NJ",United States,,,EWR,NEWARK INTERNATIONAL,Incident,Minor,Airplane,N13624,boeing,737-500,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,,0.0,0.0,0.0,288.0,VMC,Taxi,Probable Cause,04-12-2014,0.0
36770,20001207X03526,Incident,NYC95IA114A,1995-05-19,"NEWARK, NJ",United States,,,EWR,NEWARK INTERNATIONAL,Incident,Minor,Airplane,LNRCK,boeing,767-383ER,No,2.0,Turbo Fan,Part 129: Foreign,SCHD,,Scandinavian Airline System (dba: Sas),0.0,0.0,0.0,288.0,VMC,Taxi,Probable Cause,04-12-2014,0.0
37314,20001207X03963,Accident,FTW95LA309,1995-07-23,"BELEN, NM",United States,,,,,Fatal(1),Unknown,Airplane,N926MA,de,DHC-6,No,2.0,Turbo Prop,Part 91: General Aviation,,Skydiving,,1.0,0.0,0.0,17.0,VMC,Cruise,Probable Cause,17-10-2016,1.0
38456,20001208X05308,Accident,NYC96LA058,1996-02-07,"BRADFORD, PA",United States,,,BFD,BRADFORD REGIONAL,Non-Fatal,Substantial,Airplane,N159YV,beech,1900D,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,SCHD,Unknown,Liberty Airlines (dba: Us Air Express),0.0,0.0,2.0,14.0,IMC,Landing,Probable Cause,09-03-2011,2.0
38875,20001208X05646,Accident,MIA96LA135,1996-04-27,"RAEFORD, NC",United States,,,5W4,RAEFORD AIRPORT,Fatal(1),Unknown,Airplane,N716NC,de,DHC-6,No,2.0,Turbo Prop,Part 91: General Aviation,,Skydiving,,1.0,0.0,0.0,4.0,VMC,Standing,Probable Cause,17-10-2016,1.0
39383,20001208X06203,Accident,DCA96MA068,1996-07-06,"PENSACOLA, FL",United States,,,PNS,PENSACOLA REGIONAL,Fatal(2),Substantial,Airplane,N927DA,mcdonnell,MD-88,No,2.0,Turbo Jet,Part 121: Air Carrier,SCHD,Unknown,,2.0,2.0,3.0,137.0,VMC,Takeoff,Probable Cause,06-06-2019,7.0
40989,20001208X07906,Accident,FTW97LA177,1997-05-04,"DENVER, CO",United States,,,DEN,DENVER INTERNATIONAL,Non-Fatal,Unknown,Airplane,N217US,boeing,737-201,No,2.0,Turbo Jet,Part 121: Air Carrier,SCHD,Unknown,"Frontier Airlines, Inc.",0.0,1.0,0.0,96.0,VMC,Standing,Probable Cause,14-02-2018,1.0
41054,20001208X07896,Accident,DCA97WA047B,1997-05-14,"LONDON, UNITED KINGDOM",United Kingdom,,,,HEATHROW INTERNATIONAL,Non-Fatal,Substantial,Airplane,N770UA,boeing,B777,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,,0.0,0.0,0.0,573.0,VMC,Unknown,Foreign,,0.0
41474,20001208X08313,Incident,CHI97IA212,1997-07-12,"MEMPHIS, TN",United States,,,MEM,MEMPHIS INTERNATIONAL,Incident,Unknown,Airplane,N9348,mcdonnell,DC-9-15,No,2.0,Turbo Jet,Part 121: Air Carrier,NSCH,Unknown,,0.0,0.0,0.0,75.0,VMC,Approach,Probable Cause,19-04-2016,0.0
42217,20001208X09227,Accident,MIA98LA031,1997-11-08,"ELBERTA, AL",United States,,,7J9,HORAK,Fatal(1),Minor,Airplane,N1022S,de,DHC-6-6,No,2.0,Turbo Prop,Part 91: General Aviation,,Skydiving,,1.0,0.0,0.0,17.0,VMC,Standing,Probable Cause,17-10-2016,1.0
43835,20001211X10835,Accident,FTW98FA376,1998-08-28,"EL PASO, TX",United States,,,ELP,El Paso International,Non-Fatal,Substantial,Airplane,N126R,dassault,FALCON DA-20,No,2.0,Turbo Fan,Part 135: Air Taxi & Commuter,NSCH,Unknown,,0.0,1.0,2.0,0.0,VMC,Takeoff,Probable Cause,25-01-2011,3.0
44215,20001211X11475,Accident,MIA99LA026,1998-11-03,"MEMPHIS, TN",United States,,,MEM,MEMPHIS INTERNATIONAL,Fatal(1),Minor,Airplane,N325PX,saab-scania,340A,No,2.0,Turbo Prop,Part 121: Air Carrier,SCHD,Unknown,"Express Airlines One, Inc. (dba: Northwest Airlink)",1.0,0.0,0.0,11.0,VMC,Standing,Probable Cause,03-10-2017,1.0
45132,20001212X18819,Accident,LAX99LA190,1999-05-22,"MOKULEIA, HI",United States,,,HDH,DILLINGHAM AIRFLD AIRPORT,Fatal(1),Destroyed,Airplane,N301DK,beech,B90,No,2.0,Turbo Prop,Part 91: General Aviation,,Skydiving,,1.0,0.0,0.0,0.0,VMC,Descent,Probable Cause,17-10-2016,1.0
45657,20001212X19228,Accident,CHI99MA269,1999-07-31,"MARINE CITY, MI",United States,,,76G,MARINE CITY AIRPORT,Fatal(10),Destroyed,Airplane,N518DM,beech,65-A90,No,2.0,Turbo Prop,Part 91: General Aviation,,Skydiving,,10.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,17-10-2016,10.0
46748,20001212X20606,Accident,DCA00MA030,2000-03-05,"BURBANK, CA",United States,,,BUR,BURBANK-GLENDALE-PASADENA,Non-Fatal,Destroyed,Airplane,N668SW,boeing,737-300,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,Unknown,Southwest Airlines Co,0.0,2.0,42.0,98.0,VMC,Landing,Probable Cause,14-02-2018,44.0
46916,20001212X20873,Accident,MIA00FA129,2000-04-05,"MARIANNA, FL",United States,1.483333,-75.533333,MAI,MARIANNA MUNI,Fatal(3),Destroyed,Airplane,N86BE,learjet,35A,No,2.0,Turbo Fan,Part 91: General Aviation,,Instructional,,3.0,0.0,0.0,0.0,VMC,Approach,Probable Cause,25-01-2011,3.0
48490,20010216X00462,Accident,NYC01LA076,2000-12-27,"Boston, MA",United States,,,BOS,GENERAL EDWARD LAWRENCE LOGAN,Non-Fatal,Unknown,Airplane,N155DL,boeing,767-300ER,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,,,0.0,1.0,0.0,79.0,VMC,Taxi,Probable Cause,29-09-2009,1.0
48554,20010119X00328,Accident,ATL01FA021,2001-01-14,"Troy, AL",United States,31.866667,-86.016667,TOI,Troy Municipal,Non-Fatal,Destroyed,Airplane,N1DC,learjet,LJ-60,No,2.0,Turbo Jet,Part 91: General Aviation,,Executive/corporate,,0.0,2.0,0.0,0.0,VMC,Landing,Probable Cause,05-04-2010,2.0
48593,20010206X00396,Accident,ATL01FA027,2001-01-24,"Nashville, TN",United States,36.13,-86.653889,BNA,Nashville International Airpor,Fatal(4),Destroyed,Airplane,N17AE,beech,F90-42,No,2.0,Turbo Prop,Part 91: General Aviation,,Business,,4.0,0.0,0.0,0.0,VMC,Takeoff,Probable Cause,25-09-2014,4.0
48616,20010330X00676,Accident,DCA01WA018,2001-01-31,"SALCEA, ROMANIA",Romania,47.672778,26.360833,,,Non-Fatal,Substantial,Airplane,N1127K,cessna,CitationJET (525),,2.0,Turbo Fan,"Non-U.S., Non-Commercial",,,,0.0,0.0,0.0,7.0,,Unknown,Foreign,,0.0
48629,20010226X00510,Accident,NYC01LA075A,2001-02-03,"BOSTON, MA",United States,,,BOS,Logan International Airport,Non-Fatal,Substantial,Airplane,N3735D,boeing,B-737-832,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,,,0.0,0.0,0.0,135.0,VMC,Taxi,Probable Cause,14-02-2018,0.0
48637,20010226X00510,Accident,NYC01LA075B,2001-02-03,"Boston, MA",United States,,,BOS,Logan International Airport,Non-Fatal,Minor,Airplane,N802US,mcdonnell,MD-81,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,,,0.0,0.0,0.0,135.0,VMC,Taxi,Probable Cause,14-02-2018,0.0
48651,20010213X00442,Accident,DEN01LA050,2001-02-06,"PINEDALE, WY",United States,,,KPNA,PINEDALE,Non-Fatal,Substantial,Airplane,N59CF,dassault-breguet,MYSTERE FALCON 900,No,2.0,Turbo Fan,Part 91: General Aviation,,Executive/corporate,,0.0,0.0,0.0,8.0,IMC,Approach,Probable Cause,21-04-2016,0.0
49174,20010601X01046,Accident,FTW01LA132,2001-05-27,"Fentress, TX",United States,,,,,Fatal(1),Minor,Airplane,N125PM,de,DHC-6 Twin Otter,No,2.0,Turbo Prop,Part 91: General Aviation,,Skydiving,,1.0,0.0,0.0,22.0,VMC,Maneuvering,Probable Cause,10-12-2014,1.0
49943,20020123X00104,Accident,DCA01MA063,2001-09-11,"New York City, NY",United States,,,,,Fatal(65),Destroyed,Airplane,N612UA,boeing,767-200ER,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,,United Airlines,65.0,0.0,0.0,0.0,,Cruise,Probable Cause,08-12-2009,65.0
50206,20011119X02259,Accident,FTW02FA036,2001-11-12,"Graham, TX",United States,33.256667,-98.447222,E15,Graham Municipal,Fatal(4),Destroyed,Airplane,N6134A,piper,PA-31T1,No,2.0,Turbo Prop,Part 91: General Aviation,,Executive/corporate,,4.0,0.0,0.0,0.0,IMC,Approach,Probable Cause,24-09-2014,4.0
50394,20020114X00067,Accident,NYC02LA047,2002-01-08,"COVINGTON, KY",United States,39.0525,-84.651667,CVG,Northern Kentucky Intl,Non-Fatal,Substantial,Airplane,N556UP,swearingen,SA-227-AT,No,2.0,Turbo Prop,Part 135: Air Taxi & Commuter,NSCH,,,0.0,0.0,1.0,0.0,VMC,Taxi,Probable Cause,17-11-2009,1.0
50450,20020125X00135,Accident,CHI02LA069,2002-01-24,"Indianapolis, IN",United States,,,IND,Indianapolis International,Non-Fatal,Unknown,Airplane,N754NW,mcdonnell,DC-9-41,No,2.0,Turbo Jet,Part 121: Air Carrier,SCHD,,,0.0,1.0,0.0,74.0,VMC,Standing,Probable Cause,10-09-2013,1.0
51147,20020621X00955,Accident,CHI02LA170,2002-06-16,"KANSAS CITY, MO",United States,39.297777,-94.713889,MCI,Kansas City International,Non-Fatal,Substantial,Airplane,N140NJ,mcdonnell,DC-9-82,No,2.0,Turbo Fan,Part 121: Air Carrier,SCHD,,Vanguard Airlines Inc.,0.0,0.0,0.0,123.0,VMC,Landing,Probable Cause,17-06-2010,0.0
51941,20021029X05398,Accident,NYC03LA004,2002-10-14,"ALBANY, NY",United States,42.666667,-74.216667,ALB,Albany International Airport,Non-Fatal,Substantial,Airplane,N847EX,de,DHC-8-102,No,2.0,Turbo Prop,Part 121: Air Carrier,SCHD,,Allegheny Airlines (dba: Us Airways Express),0.0,0.0,0.0,33.0,VMC,Descent,Probable Cause,10-02-2014,0.0
52163,20021230X05643,Accident,FTW03FA054,2002-12-04,"Lewisville, TX",United States,33.169723,-97.032223,,,Fatal(1),Destroyed,Airplane,N402ME,cessna,402C,No,2.0,Turbo Prop,Part 91: General Aviation,,Positioning,,1.0,0.0,0.0,0.0,IMC,Maneuvering,Probable Cause,17-08-2012,1.0
