,event_id,investigation_type,accident_number,event_date,location,country,latitude,longitude,airport_code,airport_name,injury_severity,aircraft_damage,aircraft_category,registration_number,make,model,amateur_built,number_of_engines,engine_type,far_description,schedule,purpose_of_flight,air_carrier,total_fatal_injuries,total_serious_injuries,total_minor_injuries,total_uninjured,weather_condition,broad_phase_of_flight,report_status,publication_date,total_injuries
1069,20020917X02902,Accident,CHI82DA149,1982-05-03,"FLINT, MI",United States,,,FNT,BISHOP,Non-Fatal,Substantial,Helicopter,N8963F,hughes,269C,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,2.0,VMC,Standing,Probable Cause,03-05-1983,0.0
1079,20020917X02903,Accident,CHI82DA150,1982-05-04,"OTSEGO, OH",United States,,,,,Non-Fatal,Substantial,Helicopter,N16861,sikorsky,S-55B,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Unknown,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,04-05-1983,0.0
1080,20020917X02635,Accident,ANC82DA039,1982-05-04,"TOK, AK",United States,,,,,Non-Fatal,Substantial,Helicopter,N9239F,hughes,369HS,No,1.0,Turbo Shaft,Part 91: General Aviation,,Unknown,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,04-05-1983,0.0
1081,20020917X03505,Accident,FTW82FRJ10,1982-05-05,"COTTONPORT, LA",United States,,,,,Fatal(1),Destroyed,Helicopter,N9098T,continental,TOMCAT MK6C,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,1.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,05-05-1983,1.0
1087,20020917X04163,Accident,SEA82FYA07,1982-05-06,"GOODING, ID",United States,,,,,Non-Fatal,Destroyed,Helicopter,N9184F,hughes,369HS,No,1.0,Turbo Shaft,Part 137: Agricultural,UNK,Aerial Application,,0.0,1.0,0.0,0.0,VMC,Maneuvering,Probable Cause,06-05-1983,1.0
1101,20020917X03711,Accident,LAX82FVD16,1982-05-07,"FREMONT, CA",United States,,,Q59,FREMONT,Non-Fatal,Substantial,Helicopter,N19NS,scorpion,133,Yes,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,07-05-1983,0.0
1105,20020917X03732,Accident,MIA82DA116,1982-05-07,"JACKSONVILLE, FL",United States,,,,,Non-Fatal,Substantial,Helicopter,N90825,aerospatiale,SA-319B,No,1.0,Turbo Shaft,Part 91: General Aviation,,Unknown,,0.0,0.0,0.0,5.0,VMC,Climb,Probable Cause,07-05-1983,0.0
1109,20020917X03457,Accident,FTW82FPG11,1982-05-08,"AMAGON, AR",United States,,,,,Fatal(1),Destroyed,Helicopter,N45867,moore,47D1,No,1.0,Reciprocating,Part 91: General Aviation,,Unknown,,1.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,08-05-1983,1.0
1136,20020917X02862,Accident,ATL82FIJ01,1982-05-09,"ATHENS, WV",United States,,,,,Fatal(1),Substantial,Helicopter,N2255U,brantley,B-2B,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,1.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,09-05-1983,1.0
1145,20020917X03906,Accident,NYC82DA089,1982-05-10,"NEW HOPE, PA",United States,,,,DOYLESTOWN,Non-Fatal,Substantial,Helicopter,N5449C,bell,(SOLOY CONVERSION),No,1.0,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,10-05-1983,0.0
1164,20020917X02913,Accident,CHI82DA162,1982-05-12,"BENSON, MN",United States,,,,,Non-Fatal,Substantial,Helicopter,N4030C,hiller,12E,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,IMC,Cruise,Probable Cause,12-05-1983,0.0
1169,20020917X04154,Accident,SEA82FA070,1982-05-13,"6NM SSE WRANGEL, AK",United States,,,,,Non-Fatal,Substantial,Helicopter,N1107T,hughes,369D,No,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,,Ronald Gohmert,0.0,0.0,1.0,3.0,VMC,Cruise,Probable Cause,09-12-2011,1.0
1182,20020917X03800,Accident,MKC82DA082,1982-05-14,"THORNTON, IA",United States,,,,,Non-Fatal,Substantial,Helicopter,N8426E,bell,47G2,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0.0,0.0,1.0,0.0,VMC,Maneuvering,Probable Cause,14-05-1983,1.0
1191,20020917X03798,Accident,MKC82DA080,1982-05-15,"OSAGE BEECH, MO",United States,,,,,Non-Fatal,Destroyed,Helicopter,N208B,bell,47G-2,No,1.0,Reciprocating,Part 91: General Aviation,,Unknown,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,15-05-1983,0.0
1198,20020917X03913,Accident,NYC82DA097,1982-05-15,"BROOKVILLE, NY",United States,,,,,Non-Fatal,Substantial,Helicopter,N911X,bell,47G-2,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,15-05-1983,0.0
1206,20020917X03259,Accident,FTW82DA178,1982-05-15,"CAMERON, LA",United States,,,IR5,CAMERON HELIPORT,Non-Fatal,Substantial,Helicopter,N2048X,bell,206L-1,No,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Pumpkin Air, Inc.",0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,15-05-1983,0.0
1225,20020917X03120,Accident,DEN82DA089,1982-05-16,"MARMATH, ND",United States,,,,,Non-Fatal,Substantial,Helicopter,N8617J,enstrom,F-28C,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,16-05-1983,0.0
1237,20020917X03640,Accident,LAX82DVM16,1982-05-17,"SALINAS, CA",United States,,,SNS,SALINAS,Non-Fatal,Substantial,Helicopter,N1105B,hughes,269C,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,17-05-1983,0.0
1242,20020917X02921,Accident,CHI82DA171,1982-05-17,"SUBLETTE, IL",United States,,,,,Non-Fatal,Substantial,Helicopter,N7841S,bell,47G-5,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0.0,0.0,1.0,0.0,VMC,Cruise,Probable Cause,17-05-1983,1.0
1246,20020917X04081,Accident,SEA82DA072,1982-05-18,"GRANDVIEW, WA",United States,,,,,Non-Fatal,Substantial,Helicopter,N11VH,bell,47G-2,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,18-05-1983,0.0
1261,20020917X04170,Accident,SEA82FYM16,1982-05-19,"BIRKENFELD, OR",United States,,,,,Non-Fatal,Substantial,Helicopter,N1096L,hughes,369D,No,1.0,Turbo Shaft,Part 133: Rotorcraft Ext. Load,UNK,Unknown,,0.0,0.0,1.0,0.0,VMC,Approach,Probable Cause,19-05-1983,1.0
1269,20020917X03270,Accident,FTW82DA189,1982-05-20,"HARRISBURG, AR",United States,,,,,Non-Fatal,Substantial,Helicopter,N93067,bell,47D-1,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,20-05-1983,0.0
1274,20020917X02925,Accident,CHI82DA176,1982-05-20,"CINCINNATI, OH",United States,,,,,Non-Fatal,Substantial,Helicopter,N141B,bell,47G-1,No,1.0,Reciprocating,Part 91: General Aviation,,Unknown,,0.0,0.0,2.0,0.0,VMC,Cruise,Probable Cause,20-05-1983,2.0
1284,20020917X03536,Accident,LAX82DA186,1982-05-21,"SANTA MARIA, CA",United States,,,0CA1,NORTHSIDE AIRPARK,Non-Fatal,Substantial,Helicopter,N130V,bell,47G2,No,1.0,Reciprocating,Part 91: General Aviation,,Unknown,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,21-05-1983,0.0
1308,20020917X02669,Accident,ANC82DAA03,1982-05-23,"FAIRBANKS, AK",United States,,,,,Non-Fatal,Substantial,Helicopter,N2195U,brantly,B-2B,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,23-05-1983,0.0
1317,20020917X03273,Accident,FTW82DA192,1982-05-24,"ADA, OK",United States,,,ADH,ADA MUNICIPAL,Non-Fatal,Substantial,Helicopter,N90763,robinson,R22,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,1.0,1.0,VMC,Landing,Probable Cause,24-05-1983,1.0
1320,20020917X03279,Accident,FTW82DA198,1982-05-25,"JONESBORO, AR",United States,,,,,Non-Fatal,Destroyed,Helicopter,N6851,bell,47D1,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Unknown,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,25-05-1983,0.0
1337,20020917X02932,Accident,CHI82DA185,1982-05-26,"FAIRBURY, IL",United States,,,,,Non-Fatal,Substantial,Helicopter,N8348F,hughes,369D,No,1.0,Turbo Shaft,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,26-05-1983,0.0
1345,20020917X02834,Accident,ATL82FA144,1982-05-27,"OAKWOOD, VA",United States,,,,,Fatal(3),Destroyed,Helicopter,N9986K,bell,206B,Yes,1.0,Turbo Shaft,Part 91: General Aviation,,Business,,3.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,27-05-1983,3.0
1346,20020917X03923,Accident,NYC82DA109,1982-05-27,"DANBURY, CT",United States,,,,DANBURY MUNICIPAL,Non-Fatal,Substantial,Helicopter,N9072Q,robinson,R-22,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,27-05-1983,0.0
1349,20020917X03276,Accident,FTW82DA195,1982-05-27,"AMARILLO, TX",United States,,,,,Non-Fatal,Substantial,Helicopter,N277SP,hughes,500D,No,1.0,Turbo Shaft,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,27-05-1983,0.0
1367,20020917X03740,Accident,MIA82DA125,1982-05-29,"MARATHON, FL",United States,,,MTH,MARATHON,Non-Fatal,Destroyed,Helicopter,N73268,bell,47J-2A,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,29-05-1983,0.0
1368,20020917X03655,Accident,LAX82FA202,1982-05-29,"LODI, CA",United States,,,,KINGDON AIRPORT,Non-Fatal,Destroyed,Helicopter,N87842,kaman,K600-3,No,1.0,Turbo Shaft,Part 91: General Aviation,,Business,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,29-05-1983,0.0
1372,20020917X03812,Accident,MKC82DA094,1982-05-29,"NELIGH, NE",United States,,,,,Non-Fatal,Substantial,Helicopter,N9008T,continental,BELL 47,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,29-05-1983,0.0
1374,20020917X02942,Accident,CHI82DA196,1982-05-29,"LE SUEUR, MN",United States,,,,,Non-Fatal,Substantial,Helicopter,N4251A,bell,47D1,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,29-05-1983,0.0
1379,20020917X02743,Accident,ATL82DA150,1982-05-29,"BLOUNTVILLE, TN",United States,,,TRI,TRI CITIES,Non-Fatal,Substantial,Helicopter,N10065,bell,47D1,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,29-05-1983,0.0
1386,20020917X03282,Accident,FTW82DA201,1982-05-29,HIGH ISLAND 389,HIGH ISLAND,,,389,HIGH ISLAND 389,Non-Fatal,Destroyed,Helicopter,N1070D,bell,206L-1,No,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,Unknown,Houston Helicopters,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,29-05-1983,0.0
1399,20020917X03445,Accident,FTW82FA204,1982-05-31,"FAIRFIELD, TX",United States,,,,,Fatal(2),Destroyed,Helicopter,N1482W,bell,206B,No,1.0,Turbo Shaft,Part 91: General Aviation,,Ferry,,2.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,31-05-1983,2.0
1414,20020917X02944,Accident,CHI82DA198,1982-06-01,"NEW PHILADELPHI, OH",United States,,,,,Non-Fatal,Destroyed,Helicopter,N2988W,bell,47G-5A,No,1.0,Reciprocating,Part 91: General Aviation,,Aerial Observation,,0.0,0.0,2.0,0.0,VMC,Cruise,Probable Cause,01-06-1983,2.0
1430,20020917X03289,Accident,FTW82DA210,1982-06-02,WEST CAMERON #4,,,,,WEST CAMERON #498,Non-Fatal,Substantial,Helicopter,N2766U,bell,206B-III,No,1.0,Turbo Shaft,Part 91: General Aviation,,Unknown,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,02-06-1983,0.0
1438,20020917X03232,Accident,DEN82FTM13,1982-06-03,"COALVILLE, UT",United States,,,,,Non-Fatal,Substantial,Helicopter,N8237,aerospatiale,315B,No,1.0,Turbo Shaft,Part 133: Rotorcraft Ext. Load,UNK,Unknown,,0.0,1.0,0.0,0.0,VMC,Maneuvering,Probable Cause,03-06-1983,1.0
1452,20020917X02945,Accident,CHI82DA199,1982-06-05,"RAYLAND, OH",United States,,,,PRIVATE AIRSTRIP,Non-Fatal,Destroyed,Helicopter,N239Q,enstrom,280,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,0.0,1.0,1.0,0.0,IMC,Cruise,Probable Cause,05-06-1983,2.0
1491,20020917X04090,Accident,SEA82DA082,1982-06-08,"2NM NNM REDMOND, WA",United States,,,,,Non-Fatal,Substantial,Helicopter,N8730F,hughes,269A,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,08-06-1983,0.0
1503,20020917X03743,Accident,MIA82DA133,1982-06-10,"N. GREENVILLE, FL",United States,,,,,Non-Fatal,Substantial,Helicopter,N1151W,bell,47G-4,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,10-06-1983,0.0
1504,20020917X03559,Accident,LAX82DA215,1982-06-10,"FLAGSTAFF, AZ",United States,,,,,Non-Fatal,Substantial,Helicopter,N341BB,aerospatiale,341G,No,1.0,Turbo Shaft,Part 91: General Aviation,,Business,,0.0,0.0,0.0,5.0,VMC,Takeoff,Probable Cause,10-06-1983,0.0
1511,20020917X02838,Accident,ATL82FA161,1982-06-11,"HAZARD, KY",United States,,,137,HAZARD,Non-Fatal,Destroyed,Helicopter,N5781Z,aerospatiale,AS350D,No,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Kentucky Helicopters, Inc.",0.0,1.0,2.0,1.0,VMC,Maneuvering,Probable Cause,11-06-1983,3.0
1517,20020917X04093,Accident,SEA82DA085,1982-06-11,"SWAN VALLEY, ID",United States,,,,,Non-Fatal,Substantial,Helicopter,N1074Z,bell,206B,No,1.0,Turbo Prop,Part 133: Rotorcraft Ext. Load,UNK,Unknown,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,11-06-1983,0.0
1518,20020917X03214,Accident,DEN82FTC05,1982-06-11,"DOUGLAS, WY",United States,,,,FIELD STRIP,Non-Fatal,Substantial,Helicopter,N73221,bell,47G-3B,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Unknown,,0.0,0.0,2.0,0.0,VMC,Landing,Probable Cause,11-06-1983,2.0
1557,20020917X03565,Accident,LAX82DA223,1982-06-14,"CONCORD, CA",United States,,,CCR,BUCHANAN,Non-Fatal,Substantial,Helicopter,N90165,robinson,R22,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,14-06-1983,0.0
1561,20020917X04037,Accident,NYC82FGM11,1982-06-15,"KITTANNING, PA",United States,,,,,Fatal(1),Destroyed,Helicopter,N9276Z,bell,47G-3B-1,No,1.0,Reciprocating,Part 91: General Aviation,,Aerial Observation,,1.0,2.0,0.0,0.0,VMC,Maneuvering,Probable Cause,15-06-1983,3.0
1567,20020917X03935,Accident,NYC82DA124,1982-06-15,"IMLAYSTOWN, NJ",United States,,,,,Non-Fatal,Substantial,Helicopter,N9062T,continental,EL TOMCAT MK5A,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,15-06-1983,0.0
1575,20020917X03203,Accident,DEN82DTI15,1982-06-16,"WHITE SULPHUR S, MT",United States,,,,,Non-Fatal,Destroyed,Helicopter,N5785V,aerospatiale,SA 315B,No,1.0,Turbo Shaft,Part 133: Rotorcraft Ext. Load,UNK,Unknown,,0.0,1.0,1.0,0.0,VMC,Takeoff,Probable Cause,16-06-1983,2.0
1577,20020917X02953,Accident,CHI82DA212,1982-06-16,"HUDSONVILLE, MI",United States,,,,,Non-Fatal,Substantial,Helicopter,N364W,bell,47G-2A,No,1.0,Unknown,Part 137: Agricultural,UNK,Aerial Application,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,16-06-1983,0.0
1594,20020917X04098,Accident,SEA82DA090,1982-06-18,"MT ST HELENS, WA",United States,,,,,Non-Fatal,Destroyed,Helicopter,N9352F,hughes,269B,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,3.0,0.0,VMC,Approach,Probable Cause,18-06-1983,3.0
1644,20020917X03938,Accident,NYC82DA128,1982-06-20,"JAMESTOWN, RI",United States,,,,,Non-Fatal,Substantial,Helicopter,N20303,bell,206B,No,1.0,Turbo Shaft,Part 91: General Aviation,,Unknown,,0.0,0.0,0.0,3.0,VMC,Maneuvering,Probable Cause,20-06-1983,0.0
1647,20020917X03747,Accident,MIA82DA138,1982-06-21,"RUSKIN, FL",United States,,,,,Non-Fatal,Destroyed,Helicopter,N2282U,brantly,B-2B,No,1.0,Reciprocating,Part 91: General Aviation,,Business,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,21-06-1983,0.0
1653,20020917X03207,Accident,DEN82FA106,1982-06-21,"DILLON, MT",United States,,,,,Non-Fatal,Destroyed,Helicopter,N47271,aerospatiale,SA-315B,No,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Hoskings Helicopter, Inc.",0.0,3.0,1.0,0.0,VMC,Maneuvering,Probable Cause,21-06-1983,4.0
1675,20020917X03666,Accident,LAX82FA232,1982-06-23,"DARDANELLE, CA",United States,,,,,Fatal(3),Destroyed,Helicopter,N6456,aerospatiale,SA-316B,No,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Continental Helicopters, Inc.",3.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,23-06-1983,3.0
1683,20020917X04056,Accident,NYC82FNA17,1982-06-23,"HYANNIS, MA",United States,,,HYA,BARNSTABLE MUNICIPAL,Non-Fatal,Substantial,Helicopter,N3601U,s.n.i.a.s.,SA-330J,No,2.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,Unknown,Petroleum Helicopters,0.0,0.0,0.0,13.0,VMC,Climb,Probable Cause,23-06-1983,0.0
1692,20020917X03570,Accident,LAX82DA234,1982-06-25,"CORCORAN, CA",United States,,,COR,EL RICO,Non-Fatal,Destroyed,Helicopter,N1141W,bell,47J-2,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Unknown,,0.0,0.0,2.0,0.0,VMC,Takeoff,Probable Cause,25-06-1983,2.0
1720,20020917X03142,Accident,DEN82DA118,1982-06-26,"35 SE MOAB, UT",United States,,,,,Non-Fatal,Substantial,Helicopter,N221RM,aerospatiale,SA 315 B,No,1.0,Turbo Shaft,Part 133: Rotorcraft Ext. Load,UNK,Unknown,,0.0,0.0,1.0,0.0,VMC,Maneuvering,Probable Cause,26-06-1983,1.0
1739,20020917X03328,Accident,FTW82DA251,1982-06-28,"CANADIAN, TX",United States,,,,,Non-Fatal,Substantial,Helicopter,N58407,hughes,269C,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,28-06-1983,0.0
1741,20020917X03143,Accident,DEN82DA119,1982-06-28,"RONAN, MT",United States,,,,,Non-Fatal,Substantial,Helicopter,N9626F,hughes,269C,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Aerial Application,,0.0,0.0,1.0,0.0,VMC,Maneuvering,Probable Cause,28-06-1983,1.0
1744,20020917X02764,Accident,ATL82DA179,1982-06-28,"HEADLAND, AL",United States,,,,,Non-Fatal,Substantial,Helicopter,N12437,bell,47G-3B-1,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Unknown,,0.0,0.0,1.0,1.0,VMC,Maneuvering,Probable Cause,28-06-1983,1.0
1772,20020917X03672,Accident,LAX82FA245,1982-07-01,"STOCKTON, CA",United States,,,,,Non-Fatal,Substantial,Helicopter,N86689,hiller,UH-12L3,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Unknown,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,01-07-1983,0.0
1780,20020917X03758,Accident,MIA82DA152,1982-07-02,"TAMPA, FL",United States,,,X16,VANDENBERG,Non-Fatal,Substantial,Helicopter,N7469F,hughes,269C,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,02-07-1983,0.0
1785,20020917X02767,Accident,ATL82DA183,1982-07-02,"LOUISVILLE, KY",United States,,,,,Non-Fatal,Substantial,Helicopter,N929B,bell,47D1,No,1.0,Reciprocating,Part 91: General Aviation,,Ferry,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,02-07-1983,0.0
1786,20020917X03673,Accident,LAX82FA247,1982-07-02,"JENNER, CA",United States,,,,,Non-Fatal,Substantial,Helicopter,N1108T,hughes,369B,No,1.0,Turbo Shaft,Part 91: General Aviation,,Unknown,,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,02-07-1983,0.0
1787,20020917X03150,Accident,DEN82DA126,1982-07-02,"BIG PINEY, WY",United States,,,,,Non-Fatal,Substantial,Helicopter,N49532,aerospatiale,SA 315B,No,1.0,Turbo Shaft,Part 133: Rotorcraft Ext. Load,UNK,Unknown,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,02-07-1983,0.0
1788,20020917X02831,Accident,ATL82DLG12,1982-07-02,"OSWEGO, SC",United States,,,,FARM FIELD,Non-Fatal,Substantial,Helicopter,N73871,bell-cont,EL TOMCAT-MK5A,No,1.0,Reciprocating,Part 91: General Aviation,,Unknown,,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,02-07-1983,0.0
1791,20020917X03512,Incident,FTW82IA268,1982-07-03,"NEAR MERTZON, TX",United States,,,,,Incident,Minor,Helicopter,N73983,bell,47G2A1,No,1.0,Reciprocating,Part 91: General Aviation,,Unknown,,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,03-07-1983,0.0
1807,20020917X03670,Accident,LAX82FA242,1982-07-03,"GRAND CANYON, AZ",United States,,,,,Non-Fatal,Substantial,Helicopter,N4778R,bell,206B,No,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,Unknown,"Grand Canyon Helicopters, Inc.",0.0,0.0,0.0,5.0,VMC,Cruise,Probable Cause,03-07-1983,0.0
1812,20020917X03075,Accident,CHI82FA234,1982-07-04,"KANKAKEE, IL",United States,,,,,Fatal(1),Destroyed,Helicopter,N59CG,goans,G-5,Yes,1.0,Reciprocating,Part 91: General Aviation,,Unknown,,1.0,0.0,0.0,0.0,VMC,Approach,Probable Cause,04-07-1983,1.0
1823,20020917X04038,Accident,NYC82FGM12,1982-07-04,"CRAFTON, PA",United States,,,,,Non-Fatal,Substantial,Helicopter,N8259,aerospatiale,SA 316B,No,1.0,Turbo Shaft,Part 91: General Aviation,,Unknown,,0.0,0.0,0.0,3.0,UNK,Cruise,Probable Cause,04-07-1983,0.0
1849,20020917X03153,Accident,DEN82DA130,1982-07-07,"MEETEETSE, WY",United States,,,,,Non-Fatal,Destroyed,Helicopter,N67081,aerospatiale,SA316B,No,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,Unknown,Hawkins And Powers Helicopters,0.0,5.0,2.0,0.0,VMC,Approach,Probable Cause,07-07-1983,7.0
1853,20020917X03154,Accident,DEN82DA131,1982-07-07,"STEAMBOAT SPRIN, CO",United States,,,,,Non-Fatal,Substantial,Helicopter,N5693R,enstrom,280C,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,07-07-1983,0.0
1867,20020917X03959,Accident,NYC82DA152,1982-07-09,"HAMMONTON, NJ",United States,,,,,Non-Fatal,Substantial,Helicopter,N22BF,enstrom,F28A,No,1.0,Reciprocating,Part 91: General Aviation,,Personal,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,09-07-1983,0.0
1898,20020917X02704,Accident,ANC82FA056,1982-07-10,"38 SE BARROW, AK",United States,,,,,Non-Fatal,Substantial,Helicopter,N59572,bell,212,No,2.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,Unknown,Kenai Air Alaska Inc.,0.0,0.0,3.0,3.0,VMC,Cruise,Probable Cause,10-07-1983,3.0
1920,20020917X02979,Accident,CHI82DA245,1982-07-12,"DAVISON, MI",United States,,,6G0,DAVISON.GENOVA,Non-Fatal,Substantial,Helicopter,N8902F,hughes,269A,No,1.0,Reciprocating,Part 91: General Aviation,,Instructional,,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,12-07-1983,0.0
1933,20020917X02791,Accident,ATL82DA214,1982-07-13,"CENTRE, AL",United States,,,,,Non-Fatal,Substantial,Helicopter,N28872,hiller,UH-12E,No,1.0,Turbo Shaft,Part 137: Agricultural,UNK,Unknown,,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,13-07-1983,0.0
1946,20020917X02705,Accident,ANC82FA059,1982-07-14,"SKWENTNA, AK",United States,,,SKW,SKWENTNA,Non-Fatal,Substantial,Helicopter,N4966,aerospatiale,SA-318C,No,1.0,Turbo Shaft,Part 91: General Aviation,,Public Aircraft,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,14-07-1983,0.0
1947,20020917X03357,Accident,FTW82DA281,1982-07-14,"SABINE, TX",United States,,,,,Non-Fatal,Substantial,Helicopter,N116AL,bell,206B,No,1.0,Turbo Shaft,Part 135: Air Taxi & Commuter,NSCH,Unknown,Air Logistics,0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,14-07-1983,0.0
1958,20020917X04116,Accident,SEA82DA112,1982-07-15,"HARRAH, WA",United States,,,,,Non-Fatal,Substantial,Helicopter,N6145C,bell,47G-2,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Unknown,,0.0,1.0,0.0,0.0,VMC,Cruise,Probable Cause,15-07-1983,1.0
1974,20020917X03761,Accident,MIA82DA156,1982-07-16,"LAKE LADY, FL",United States,,,,,Non-Fatal,Substantial,Helicopter,N95484,sikorsky,H-19,No,1.0,Reciprocating,Part 137: Agricultural,UNK,Unknown,,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,16-07-1983,0.0
